github.com/AlDanial/cloc v 1.98  T=3.55 s (285.0 files/s, 88468.0 lines/s)
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                          blank        comment           code
/Users/matthewdavis/workspace/nvr.ai/pkg/ingester/main.go                                                                                        13              0            101
/Users/matthewdavis/workspace/nvr.ai/pkg/monitor/main.go                                                                                          9              0            101
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/appsrc/main.go                                                             33             34            101
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/observability/prometheus.go                                                                 22              1             99
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/filter.go                                                                          21             25             99
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/custom_events/main.go                                                      19             24             98
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/consumer/consumer_test.go                                                                      15              0             97
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/streamer.go                                                                            20             11             97
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/c_util.go                                                                       16             10             97
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/e2e/user_test.go                                                                               25              0             96
/Users/matthewdavis/workspace/nvr.ai/pkg/rtsp/decoders/h264.go                                                                                   21             14             96
/Users/matthewdavis/workspace/nvr.ai/pkg/rtsp/decoders/h265.go                                                                                   21             14             96
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_errors.go                                                                   17             20             96
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/db.go                                                      18              1             95
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/presets.go                                                                       14             21             95
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/your-script.sh                                                  8             20             95
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/gst_audio_channels.go                                                     10             36             95
/Users/matthewdavis/workspace/nvr.ai/pkg/util/files/files.go                                                                                     20             19             95
/Users/matthewdavis/workspace/nvr.ai/pkg/wire/sender/sender.go                                                                                   21              0             95
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/mpeg4_audio.go                                                                     19              3             94
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/create.go                                                                                  14              0             94
/Users/matthewdavis/workspace/nvr.ai/pkg/types/sources.go                                                                                        24              5             94
/Users/matthewdavis/workspace/nvr.ai/pkg/net/connection_tcp.go                                                                                    8             39             93
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/snd/wav_reader.go                                                             25              0             93
/Users/matthewdavis/workspace/nvr.ai/pkg/api/types/sessions/session.go                                                                           18             14             92
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/av1.go                                                                             19              3             92
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/opus.go                                                                            22              3             92
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/vp8.go                                                                             19              3             92
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/vp9.go                                                                             19              3             92
/Users/matthewdavis/workspace/nvr.ai/pkg/net/types.go                                                                                            12             19             92
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-ffmpeg/ffmpeg/ffmpeg.go                                                                        16              0             92
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst_base_transform.go                                                      29             77             92
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/ac3.go                                                                             18              3             91
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/mjpeg.go                                                                           19              4             91
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/mpeg1_audio.go                                                                     19              3             91
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/mpeg1_video.go                                                                     19              4             91
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/proxy_test.go                                                                                     20             18             91
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/recurly/accounts_test.go                                                                   23              6             91
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/main.go                                                                                          14              4             91
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/network/network.go                                            14              0             90
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h265/muxer.go                                                                          25              8             90
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/registration/confirm.go                                                                            24              3             90
/Users/matthewdavis/workspace/nvr.ai/pkg/s3/objects/signed.go                                                                                    20             14             90
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst-cmd/commands/hls.go                                                                        10             15             90
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst.go.h                                                                        40             15             90
/Users/matthewdavis/workspace/nvr.ai/pkg/util/security/keys.go                                                                                   14              9             90
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc-controller/rabbitmq/rabbitmq.go                                                                  19              7             90
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/g711.go                                                                            19              3             89
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/lpcm.go                                                                            19              3             89
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/management/management.go                                                                       28              0             89
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc-controller/signal.go                                                                             14              6             89
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/stream_start.go                                                                           14              0             89
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/probe.go                                                                                20              8             88
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/stream/stream_format.go                                                                            20              0             88
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h265_muxer.go                                                                          24              4             88
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_caps_features.go                                                            23             51             88
/Users/matthewdavis/workspace/nvr.ai/pkg/util/environment/environment.go                                                                         11              3             88
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/camerabookmark/camerabookmark.go                                                                17             33             87
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/deployments/deployment_test.go                                                     8              0             87
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h265_recorder.go                                                                       15             20             87
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_meta.go                                                                     34             54             87
/Users/matthewdavis/workspace/nvr.ai/pkg/transcoder/main.go                                                                                      21             50             87
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/tls.go                                                                                      18             18             86
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/segments.go                                                                        15              0             86
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/segments/playlist.go                                                                       20             16             86
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst_type_find.go                                                           10             58             86
/Users/matthewdavis/workspace/nvr.ai/pkg/api/cmd/seed/rbac/main.go                                                                               16             13             85
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/kcp-go/updater.go                                                                               15              6             85
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_memory.go                                                                   21             37             85
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/gst_video_color.go                                                        15             45             85
/Users/matthewdavis/workspace/nvr.ai/pkg/gstreamer/gst.go                                                                                        28             16             84
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_buffer_list.go                                                              24             48             84
/Users/matthewdavis/workspace/nvr.ai/pkg/api/errors.go                                                                                           19             23             83
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/makefile                                                                                    28              2             83
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/snd/pulse_recorder.go                                                         23              2             83
/Users/matthewdavis/workspace/nvr.ai/pkg/exceptions/reports.go                                                                                   10              0             82
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/tee.go                                                                           23              0             82
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_bin_exports.go                                                              12             11             82
/Users/matthewdavis/workspace/nvr.ai/pkg/cdn/main.go                                                                                             18              4             81
/Users/matthewdavis/workspace/nvr.ai/pkg/firewall/main_test.go                                                                                   14              0             81
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/queue.go                                                                         12              0             81
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h265/streamer.go                                                                       18             13             81
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst_base_src.go                                                            27             92             81
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/gstreamer                                                                               17             13             80
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/multiaddr/main.go                                                                  13              0             80
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/consumer/consumer.go                                                                           15              1             80
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway/server/interface.go                                                                             16             30             79
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h264_recorder.go                                                                       25             37             79
/Users/matthewdavis/workspace/nvr.ai/pkg/s3/objects/objects_test.go                                                                              20              0             79
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/.devcontainer/features/desktop-selkies/src/install.sh                                       11              8             78
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/test/helpers.go                                                                                    20              0             78
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/dbAutoChecks.go                                            14              0             77
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/manager/addPeersInterface.go                                  10             11             77
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/config_test.go                                                          3              0             77
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/elements/base.go                                                                           12              6             77
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/.devcontainer/Dockerfile                                                                     8              6             77
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/rtsp.go                                                                           10              0             77
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst-cmd/commands/run.go                                                                        10              0             77
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/rtc/media_engine.go                                                           19              1             77
/Users/matthewdavis/workspace/nvr.ai/pkg/api/cmd/seed/main.go                                                                                    13              1             76
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/camerasegment/camerasegment.go                                                                  15             28             76
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/gst_color_balance.go                                                      14             39             76
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/logging.go                                                                         16              0             75
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/receive_video_h265.go                                                              15             23             75
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/streamer_test.go                                                                       14             15             75
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/main.go                                                                                            11              2             75
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/createKey.go                                               12              1             74
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/appsink/main.go                                                            21              8             74
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/gop.py                                                                                  30             39             73
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h264_nalu_type.go                                                                       6              5             73
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/a/vs/main.go                                                                               20             19             73
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/apline/dockerfile                                                                           2              7             73
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/connection_setup.go                                                                       10             11             73
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/producer/producer_test.go                                                                      59            190             72
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/gst_audio_buffer.go                                                       15             45             72
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/gst_audio_info.go                                                         23             29             72
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/tracks.go                                                                                  9             31             72
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/session/session.go                                                                              14             26             71
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/observers.go                                                                     24             18             71
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/conf/config.go                                                                              15              0             71
/Users/matthewdavis/workspace/nvr.ai/pkg/monitoring/logging/loggers/elasticsearch.go                                                             10             18             71
/Users/matthewdavis/workspace/nvr.ai/pkg/net/connection_udp.go                                                                                    7              0             71
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/rtp/gst_rtp_meta.go                                                             12             12             71
/Users/matthewdavis/workspace/nvr.ai/pkg/util/security/jwt.go                                                                                    17              3             71
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/users/login.go                                                                                     16              0             70
/Users/matthewdavis/workspace/nvr.ai/pkg/agent/client/main.go                                                                                    19             36             69
/Users/matthewdavis/workspace/nvr.ai/pkg/queue/broker.go                                                                                         14              9             69
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/locations/main_test.go                                                                             17              0             69
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/sessions/session.go                                                                                20             24             69
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_context.go                                                                  15             42             69
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/wailsjs/runtime/runtime.d.ts                                                           53            114             68
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h264/streamer.go                                                                       16             13             68
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_element_class.go                                                            12             31             68
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/setup.go                                                                                  13             20             68
/Users/matthewdavis/workspace/nvr.ai/pkg/api/bin/ent                                                                                             11              0             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/camera_delete.go                                                                                12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/camerabookmark_delete.go                                                                        12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/camerasegment_delete.go                                                                         12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/camerasetting_delete.go                                                                         12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/invitation_delete.go                                                                            12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/location_delete.go                                                                              12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/registration_delete.go                                                                          12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/role_delete.go                                                                                  12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/rolepermission_delete.go                                                                        12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/session_delete.go                                                                               12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/tenant_delete.go                                                                                12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/user_delete.go                                                                                  12              9             67
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/subcmd.sh                                                      10              1             67
/Users/matthewdavis/workspace/nvr.ai/pkg/gstreamer/gst.c                                                                                         22              2             67
/Users/matthewdavis/workspace/nvr.ai/pkg/ingester/conf/config.go                                                                                 10              0             67
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/net/registry.go                                                                    19             11             67
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/delete.go                                                                                  13              0             67
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_pipeline.go                                                                 17             29             67
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/iface_userspace.go                                                     17             14             66
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/splitmux.go                                                                      15             11             66
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/leases/sync.go                                                                               9             24             66
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/net/private_test.go                                                                 3              0             66
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/tenants/create.go                                                                                  12              0             66
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/pad-probes/main.go                                                         16             36             66
/Users/matthewdavis/workspace/nvr.ai/pkg/api/server/middleware/auth.go                                                                           17             13             65
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/recurly/plans.go                                                                           10              0             65
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/middleware/auth.go                                                                                 17             11             65
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/monitoring/otel.go                                                                                 19             13             65
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst_collect_pads_exports.go                                                20             10             65
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_bin_impl.go                                                                 19             22             65
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc-controller/t/index.html                                                                          12              4             65
/Users/matthewdavis/workspace/nvr.ai/pkg/agent/record/main.go                                                                                    28            112             64
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/net/net_other.go                                                                    8              4             64
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/invitations/confirm.go                                                                             17              3             64
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/enttest/enttest.go                                                                              12              9             63
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/main.go                                                                           12             26             63
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/net/resolve.go                                                                     11             13             63
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/camera.go                                                                                  11              2             63
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/patch.go                                                                                   15              0             63
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/locations/update.go                                                                                16              0             63
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/rbac/contexts/contexts.go                                                                          20              0             63
/Users/matthewdavis/workspace/nvr.ai/pkg/rtsp/client/client.go                                                                                   15             28             63
/Users/matthewdavis/workspace/nvr.ai/pkg/s3/objects/delete.go                                                                                    14              0             63
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_device.go                                                                   14             20             63
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/iface.go                                                               15             16             62
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway/server/hooks.go                                                                                 14             12             62
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_uri_handler.go                                                              15             30             62
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/tenant.go                                                                                 9             11             61
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway/main.go                                                                                         12              2             61
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/dev/setup-environment.sh                                                                     7              3             61
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/discoverer/discoverer.go                                                                    18              4             61
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/receive_video_h264.go                                                              16             27             61
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cmd/cameras/seed.go                                                                                12              0             61
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/queries/main.go                                                            16             27             61
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_device_monitor.go                                                           15              6             61
/Users/matthewdavis/workspace/nvr.ai/pkg/wire/receiver/receiver.go                                                                               13              0             61
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/iface_kernel_linux.go                                                  13              5             60
/Users/matthewdavis/workspace/nvr.ai/pkg/queue/subscriber.go                                                                                      9             14             60
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/search.go                                                                                  13              0             60
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/playbin/main.go                                                            11             18             60
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/negotiation_initiate.go                                                                   12             33             60
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/registration/registration.go                                                                    14             25             59
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/generatePeerArray.go                                        8              0             59
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/processor.go                                                                       21              7             59
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/protocol.go                                                                        18             25             59
/Users/matthewdavis/workspace/nvr.ai/pkg/util/validation/structs.go                                                                               8              0             59
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/invitations_test.go                                                                            16              0             58
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/manager/addKey.go                                             10              0             58
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/manager/addRemovePeer.go                                       8              1             58
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/.devcontainer/features/desktop-selkies/src/start-selkies.sh                                 12             12             58
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/g711_test.go                                                                       10              0             58
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/main.go                                                                                        12              3             58
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_child_proxy_exports.go                                                       8              8             58
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/gst_video_chroma_resample.go                                              12             13             58
/Users/matthewdavis/workspace/nvr.ai/pkg/types/webrtc.go                                                                                         15              9             58
/Users/matthewdavis/workspace/nvr.ai/pkg/wg/main.go                                                                                              11              1             58
/Users/matthewdavis/workspace/nvr.ai/pkg/api/schema.graphql                                                                                      14              4             57
/Users/matthewdavis/workspace/nvr.ai/pkg/api/schemas/schema.graphql                                                                              14              4             57
/Users/matthewdavis/workspace/nvr.ai/pkg/config/config/config_test.go                                                                             8              0             57
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway/server/monitoring.go                                                                            10              5             57
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/invitations/create.go                                                                              13              0             57
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/discoverer/main.go                                                         14             10             57
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/gst_video.go                                                              10             21             57
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/negotiation_answer.go                                                                     10              5             57
/Users/matthewdavis/workspace/nvr.ai/pkg/net/stats.go                                                                                            10             30             56
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_object.go                                                                   18             25             56
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/monitoring/monitoring.go                                                                         11              4             56
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_h264_parser.go                                                             10             30             55
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/Makefile                                                                12              1             55
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/auth/auth_test.go                                                                  9              0             55
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/export/export.go                                                                               16             28             55
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cmd/seed/rbac/main.go                                                                              14              0             55
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_tag_setter.go                                                               14             14             55
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/hub.go                                                                                       13             33             54
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/main_test.go                                                                                       15             43             54
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/main_test.go                                                                               34             70             54
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/users/profile.go                                                                                   13              0             54
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/discovery/main.go                                                                          41            199             54
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_allocator.go                                                                26             33             54
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/lib/getoptions_abbr.sh                                                   1              2             53
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_stream.go                                                                   17             15             53
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/conf/config.go                                                                                    7              0             53
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/iface_linux.go                                                         12              5             52
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer-common/config.go                                                                            10              0             52
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/receive_audio_pcmu.go                                                              11             13             52
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-ffmpeg/logs.go                                                                                  8              2             52
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_pad_template.go                                                             15             22             52
/Users/matthewdavis/workspace/nvr.ai/pkg/agent/a/almost.go                                                                                       14             17             51
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/net/net_tinygo.go                                                                   8             25             51
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h264_queue.go                                                                          11              0             51
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/device_provider/main.go                                                    15             12             51
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/tagsetter/main.go                                                          13             31             51
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-h26x/main.go                                                                                   10             11             51
/Users/matthewdavis/workspace/nvr.ai/pkg/agent/main.go                                                                                            9              1             50
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/errors.go                                                                        10              0             50
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/.devcontainer/features/desktop-selkies/src/install-desktop-environment.sh                    7              1             50
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/rabbitmq/rabbitmq.go                                                                         8              0             50
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/asyncwriter/async_writer.go                                                                        13              9             50
